k,dimension,epoch,fonction de similarite,qualite
10,25,50,"similarite_trajectoires_JACCARD_cosinus",0.3167701863354037
12,25,50,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
15,25,50,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
20,25,50,"similarite_trajectoires_JACCARD_cosinus",0.3242236024844721
25,25,50,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
30,25,50,"similarite_trajectoires_JACCARD_cosinus",0.3233954451345756
40,25,50,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
50,25,50,"similarite_trajectoires_JACCARD_cosinus",0.32546583850931676
1,25,70,"similarite_trajectoires_MRR_cosinus",0.25217391304347825
2,25,70,"similarite_trajectoires_MRR_cosinus",0.25383022774327124
3,25,70,"similarite_trajectoires_MRR_cosinus",0.26335403726708073
4,25,70,"similarite_trajectoires_MRR_cosinus",0.27660455486542446
5,25,70,"similarite_trajectoires_MRR_cosinus",0.282815734989648
6,25,70,"similarite_trajectoires_MRR_cosinus",0.2939958592132505
8,25,70,"similarite_trajectoires_MRR_cosinus",0.305175983436853
10,25,70,"similarite_trajectoires_MRR_cosinus",0.3146997929606625
12,25,70,"similarite_trajectoires_MRR_cosinus",0.3146997929606625
15,25,70,"similarite_trajectoires_MRR_cosinus",0.3204968944099379
20,25,70,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
25,25,70,"similarite_trajectoires_MRR_cosinus",0.3213250517598344
30,25,70,"similarite_trajectoires_MRR_cosinus",0.32091097308488614
40,25,70,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
50,25,70,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
1,25,70,"similarite_trajectoires_JACCARD_cosinus",0.2546583850931677
2,25,70,"similarite_trajectoires_JACCARD_cosinus",0.2567287784679089
3,25,70,"similarite_trajectoires_JACCARD_cosinus",0.2662525879917184
4,25,70,"similarite_trajectoires_JACCARD_cosinus",0.27784679089026915
5,25,70,"similarite_trajectoires_JACCARD_cosinus",0.28902691511387163
6,25,70,"similarite_trajectoires_JACCARD_cosinus",0.29606625258799174
8,25,70,"similarite_trajectoires_JACCARD_cosinus",0.3076604554865424
10,25,70,"similarite_trajectoires_JACCARD_cosinus",0.3188405797101449
12,25,70,"similarite_trajectoires_JACCARD_cosinus",0.3233954451345756
15,25,70,"similarite_trajectoires_JACCARD_cosinus",0.33043478260869563
20,25,70,"similarite_trajectoires_JACCARD_cosinus",0.33002070393374744
25,25,70,"similarite_trajectoires_JACCARD_cosinus",0.32836438923395445
30,25,70,"similarite_trajectoires_JACCARD_cosinus",0.3287784679089027
40,25,70,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
50,25,70,"similarite_trajectoires_JACCARD_cosinus",0.32836438923395445
1,25,100,"similarite_trajectoires_MRR_cosinus",0.25424430641821943
2,25,100,"similarite_trajectoires_MRR_cosinus",0.2563146997929607
3,25,100,"similarite_trajectoires_MRR_cosinus",0.2683229813664596
4,25,100,"similarite_trajectoires_MRR_cosinus",0.2761904761904762
5,25,100,"similarite_trajectoires_MRR_cosinus",0.28240165631469977
6,25,100,"similarite_trajectoires_MRR_cosinus",0.29316770186335406
8,25,100,"similarite_trajectoires_MRR_cosinus",0.3064182194616977
10,25,100,"similarite_trajectoires_MRR_cosinus",0.3142857142857143
12,25,100,"similarite_trajectoires_MRR_cosinus",0.31718426501035196
15,25,100,"similarite_trajectoires_MRR_cosinus",0.32215320910973083
20,25,100,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
25,25,100,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
30,25,100,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
40,25,100,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
50,25,100,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
1,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2567287784679089
2,25,100,"similarite_trajectoires_JACCARD_cosinus",0.25838509316770186
3,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2712215320910973
4,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2819875776397516
5,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2906832298136646
6,25,100,"similarite_trajectoires_JACCARD_cosinus",0.2968944099378882
8,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3105590062111801
10,25,100,"similarite_trajectoires_JACCARD_cosinus",0.32008281573498965
12,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3217391304347826
15,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3287784679089027
20,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3320910973084886
25,25,100,"similarite_trajectoires_JACCARD_cosinus",0.33126293995859213
30,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3296066252587992
40,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3296066252587992
50,25,100,"similarite_trajectoires_JACCARD_cosinus",0.3287784679089027
1,30,5,"similarite_trajectoires_MRR_cosinus",0.2567287784679089
2,30,5,"similarite_trajectoires_MRR_cosinus",0.25838509316770186
3,30,5,"similarite_trajectoires_MRR_cosinus",0.263768115942029
4,30,5,"similarite_trajectoires_MRR_cosinus",0.2761904761904762
5,30,5,"similarite_trajectoires_MRR_cosinus",0.284472049689441
6,30,5,"similarite_trajectoires_MRR_cosinus",0.2919254658385093
8,30,5,"similarite_trajectoires_MRR_cosinus",0.3072463768115942
10,30,5,"similarite_trajectoires_MRR_cosinus",0.3142857142857143
12,30,5,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
15,30,5,"similarite_trajectoires_MRR_cosinus",0.32753623188405795
20,30,5,"similarite_trajectoires_MRR_cosinus",0.3279503105590062
25,30,5,"similarite_trajectoires_MRR_cosinus",0.3296066252587992
30,30,5,"similarite_trajectoires_MRR_cosinus",0.32836438923395445
40,30,5,"similarite_trajectoires_MRR_cosinus",0.3279503105590062
50,30,5,"similarite_trajectoires_MRR_cosinus",0.32919254658385094
1,30,5,"similarite_trajectoires_JACCARD_cosinus",0.24679089026915113
2,30,5,"similarite_trajectoires_JACCARD_cosinus",0.24761904761904763
3,30,5,"similarite_trajectoires_JACCARD_cosinus",0.25590062111801243
4,30,5,"similarite_trajectoires_JACCARD_cosinus",0.2679089026915114
5,30,5,"similarite_trajectoires_JACCARD_cosinus",0.2795031055900621
6,30,5,"similarite_trajectoires_JACCARD_cosinus",0.28612836438923395
8,30,5,"similarite_trajectoires_JACCARD_cosinus",0.30062111801242236
10,30,5,"similarite_trajectoires_JACCARD_cosinus",0.3105590062111801
12,30,5,"similarite_trajectoires_JACCARD_cosinus",0.31635610766045547
15,30,5,"similarite_trajectoires_JACCARD_cosinus",0.32463768115942027
20,30,5,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
25,30,5,"similarite_trajectoires_JACCARD_cosinus",0.32712215320910976
30,30,5,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
40,30,5,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
50,30,5,"similarite_trajectoires_JACCARD_cosinus",0.3250517598343685
1,30,7,"similarite_trajectoires_MRR_cosinus",0.25424430641821943
2,30,7,"similarite_trajectoires_MRR_cosinus",0.2571428571428571
3,30,7,"similarite_trajectoires_MRR_cosinus",0.26873706004140785
4,30,7,"similarite_trajectoires_MRR_cosinus",0.2737060041407868
5,30,7,"similarite_trajectoires_MRR_cosinus",0.2795031055900621
6,30,7,"similarite_trajectoires_MRR_cosinus",0.2902691511387164
8,30,7,"similarite_trajectoires_MRR_cosinus",0.30351966873706004
10,30,7,"similarite_trajectoires_MRR_cosinus",0.3146997929606625
12,30,7,"similarite_trajectoires_MRR_cosinus",0.3217391304347826
15,30,7,"similarite_trajectoires_MRR_cosinus",0.325879917184265
20,30,7,"similarite_trajectoires_MRR_cosinus",0.3287784679089027
25,30,7,"similarite_trajectoires_MRR_cosinus",0.3308488612836439
30,30,7,"similarite_trajectoires_MRR_cosinus",0.32836438923395445
40,30,7,"similarite_trajectoires_MRR_cosinus",0.32753623188405795
50,30,7,"similarite_trajectoires_MRR_cosinus",0.32919254658385094
1,30,7,"similarite_trajectoires_JACCARD_cosinus",0.25300207039337475
2,30,7,"similarite_trajectoires_JACCARD_cosinus",0.25755693581780537
3,30,7,"similarite_trajectoires_JACCARD_cosinus",0.2662525879917184
4,30,7,"similarite_trajectoires_JACCARD_cosinus",0.2699792960662526
5,30,7,"similarite_trajectoires_JACCARD_cosinus",0.2782608695652174
6,30,7,"similarite_trajectoires_JACCARD_cosinus",0.28778467908902694
8,30,7,"similarite_trajectoires_JACCARD_cosinus",0.29979296066252586
10,30,7,"similarite_trajectoires_JACCARD_cosinus",0.31097308488612835
12,30,7,"similarite_trajectoires_JACCARD_cosinus",0.3159420289855073
15,30,7,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
20,30,7,"similarite_trajectoires_JACCARD_cosinus",0.32836438923395445
25,30,7,"similarite_trajectoires_JACCARD_cosinus",0.32712215320910976
30,30,7,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
40,30,7,"similarite_trajectoires_JACCARD_cosinus",0.32753623188405795
50,30,7,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
1,30,10,"similarite_trajectoires_MRR_cosinus",0.2496894409937888
2,30,10,"similarite_trajectoires_MRR_cosinus",0.2525879917184265
3,30,10,"similarite_trajectoires_MRR_cosinus",0.2596273291925466
4,30,10,"similarite_trajectoires_MRR_cosinus",0.26418219461697723
5,30,10,"similarite_trajectoires_MRR_cosinus",0.2745341614906832
6,30,10,"similarite_trajectoires_MRR_cosinus",0.28530020703933745
8,30,10,"similarite_trajectoires_MRR_cosinus",0.2977225672877847
10,30,10,"similarite_trajectoires_MRR_cosinus",0.3076604554865424
12,30,10,"similarite_trajectoires_MRR_cosinus",0.31387163561076603
15,30,10,"similarite_trajectoires_MRR_cosinus",0.31635610766045547
20,30,10,"similarite_trajectoires_MRR_cosinus",0.32008281573498965
25,30,10,"similarite_trajectoires_MRR_cosinus",0.3188405797101449
30,30,10,"similarite_trajectoires_MRR_cosinus",0.31925465838509315
40,30,10,"similarite_trajectoires_MRR_cosinus",0.31925465838509315
50,30,10,"similarite_trajectoires_MRR_cosinus",0.3204968944099379
1,30,10,"similarite_trajectoires_JACCARD_cosinus",0.2496894409937888
2,30,10,"similarite_trajectoires_JACCARD_cosinus",0.25300207039337475
3,30,10,"similarite_trajectoires_JACCARD_cosinus",0.25755693581780537
4,30,10,"similarite_trajectoires_JACCARD_cosinus",0.263768115942029
5,30,10,"similarite_trajectoires_JACCARD_cosinus",0.27163561076604553
6,30,10,"similarite_trajectoires_JACCARD_cosinus",0.28322981366459626
8,30,10,"similarite_trajectoires_JACCARD_cosinus",0.29523809523809524
10,30,10,"similarite_trajectoires_JACCARD_cosinus",0.3060041407867495
12,30,10,"similarite_trajectoires_JACCARD_cosinus",0.31180124223602484
15,30,10,"similarite_trajectoires_JACCARD_cosinus",0.3134575569358178
20,30,10,"similarite_trajectoires_JACCARD_cosinus",0.3204968944099379
25,30,10,"similarite_trajectoires_JACCARD_cosinus",0.32008281573498965
30,30,10,"similarite_trajectoires_JACCARD_cosinus",0.3188405797101449
40,30,10,"similarite_trajectoires_JACCARD_cosinus",0.3196687370600414
50,30,10,"similarite_trajectoires_JACCARD_cosinus",0.3204968944099379
1,30,15,"similarite_trajectoires_MRR_cosinus",0.24761904761904763
2,30,15,"similarite_trajectoires_MRR_cosinus",0.25093167701863356
3,30,15,"similarite_trajectoires_MRR_cosinus",0.25755693581780537
4,30,15,"similarite_trajectoires_MRR_cosinus",0.2662525879917184
5,30,15,"similarite_trajectoires_MRR_cosinus",0.2720496894409938
6,30,15,"similarite_trajectoires_MRR_cosinus",0.2815734989648033
8,30,15,"similarite_trajectoires_MRR_cosinus",0.29233954451345756
10,30,15,"similarite_trajectoires_MRR_cosinus",0.3039337474120083
12,30,15,"similarite_trajectoires_MRR_cosinus",0.30890269151138716
15,30,15,"similarite_trajectoires_MRR_cosinus",0.3130434782608696
20,30,15,"similarite_trajectoires_MRR_cosinus",0.315527950310559
25,30,15,"similarite_trajectoires_MRR_cosinus",0.31635610766045547
30,30,15,"similarite_trajectoires_MRR_cosinus",0.3159420289855073
40,30,15,"similarite_trajectoires_MRR_cosinus",0.31718426501035196
50,30,15,"similarite_trajectoires_MRR_cosinus",0.31801242236024846
1,30,15,"similarite_trajectoires_JACCARD_cosinus",0.24596273291925466
2,30,15,"similarite_trajectoires_JACCARD_cosinus",0.25010351966873706
3,30,15,"similarite_trajectoires_JACCARD_cosinus",0.2554865424430642
4,30,15,"similarite_trajectoires_JACCARD_cosinus",0.263768115942029
5,30,15,"similarite_trajectoires_JACCARD_cosinus",0.27163561076604553
6,30,15,"similarite_trajectoires_JACCARD_cosinus",0.282815734989648
8,30,15,"similarite_trajectoires_JACCARD_cosinus",0.2985507246376812
10,30,15,"similarite_trajectoires_JACCARD_cosinus",0.3072463768115942
12,30,15,"similarite_trajectoires_JACCARD_cosinus",0.30973084886128366
15,30,15,"similarite_trajectoires_JACCARD_cosinus",0.3167701863354037
20,30,15,"similarite_trajectoires_JACCARD_cosinus",0.32091097308488614
25,30,15,"similarite_trajectoires_JACCARD_cosinus",0.32091097308488614
30,30,15,"similarite_trajectoires_JACCARD_cosinus",0.3184265010351967
40,30,15,"similarite_trajectoires_JACCARD_cosinus",0.31801242236024846
50,30,15,"similarite_trajectoires_JACCARD_cosinus",0.3188405797101449
1,30,20,"similarite_trajectoires_MRR_cosinus",0.2571428571428571
2,30,20,"similarite_trajectoires_MRR_cosinus",0.26045548654244305
3,30,20,"similarite_trajectoires_MRR_cosinus",0.26873706004140785
4,30,20,"similarite_trajectoires_MRR_cosinus",0.27867494824016564
5,30,20,"similarite_trajectoires_MRR_cosinus",0.2902691511387164
6,30,20,"similarite_trajectoires_MRR_cosinus",0.294824016563147
8,30,20,"similarite_trajectoires_MRR_cosinus",0.3047619047619048
10,30,20,"similarite_trajectoires_MRR_cosinus",0.3175983436853002
12,30,20,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
15,30,20,"similarite_trajectoires_MRR_cosinus",0.325879917184265
20,30,20,"similarite_trajectoires_MRR_cosinus",0.33002070393374744
25,30,20,"similarite_trajectoires_MRR_cosinus",0.3296066252587992
30,30,20,"similarite_trajectoires_MRR_cosinus",0.32753623188405795
40,30,20,"similarite_trajectoires_MRR_cosinus",0.3296066252587992
50,30,20,"similarite_trajectoires_MRR_cosinus",0.32919254658385094
1,30,20,"similarite_trajectoires_JACCARD_cosinus",0.25424430641821943
2,30,20,"similarite_trajectoires_JACCARD_cosinus",0.2571428571428571
3,30,20,"similarite_trajectoires_JACCARD_cosinus",0.26583850931677017
4,30,20,"similarite_trajectoires_JACCARD_cosinus",0.2732919254658385
5,30,20,"similarite_trajectoires_JACCARD_cosinus",0.2857142857142857
6,30,20,"similarite_trajectoires_JACCARD_cosinus",0.29316770186335406
8,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3060041407867495
10,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3167701863354037
12,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
15,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3308488612836439
20,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3333333333333333
25,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3341614906832298
30,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3308488612836439
40,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3316770186335404
50,30,20,"similarite_trajectoires_JACCARD_cosinus",0.3308488612836439
1,30,30,"similarite_trajectoires_MRR_cosinus",0.25010351966873706
2,30,30,"similarite_trajectoires_MRR_cosinus",0.25300207039337475
3,30,30,"similarite_trajectoires_MRR_cosinus",0.2600414078674948
4,30,30,"similarite_trajectoires_MRR_cosinus",0.2712215320910973
5,30,30,"similarite_trajectoires_MRR_cosinus",0.2811594202898551
6,30,30,"similarite_trajectoires_MRR_cosinus",0.2898550724637681
8,30,30,"similarite_trajectoires_MRR_cosinus",0.2993788819875776
10,30,30,"similarite_trajectoires_MRR_cosinus",0.3142857142857143
12,30,30,"similarite_trajectoires_MRR_cosinus",0.31925465838509315
15,30,30,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
20,30,30,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
25,30,30,"similarite_trajectoires_MRR_cosinus",0.325879917184265
30,30,30,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
40,30,30,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
50,30,30,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
1,30,30,"similarite_trajectoires_JACCARD_cosinus",0.25217391304347825
2,30,30,"similarite_trajectoires_JACCARD_cosinus",0.25424430641821943
3,30,30,"similarite_trajectoires_JACCARD_cosinus",0.263768115942029
4,30,30,"similarite_trajectoires_JACCARD_cosinus",0.27577639751552796
5,30,30,"similarite_trajectoires_JACCARD_cosinus",0.2873706004140787
6,30,30,"similarite_trajectoires_JACCARD_cosinus",0.29606625258799174
8,30,30,"similarite_trajectoires_JACCARD_cosinus",0.30434782608695654
10,30,30,"similarite_trajectoires_JACCARD_cosinus",0.3204968944099379
12,30,30,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
15,30,30,"similarite_trajectoires_JACCARD_cosinus",0.32753623188405795
20,30,30,"similarite_trajectoires_JACCARD_cosinus",0.33126293995859213
25,30,30,"similarite_trajectoires_JACCARD_cosinus",0.33126293995859213
30,30,30,"similarite_trajectoires_JACCARD_cosinus",0.33002070393374744
40,30,30,"similarite_trajectoires_JACCARD_cosinus",0.33002070393374744
50,30,30,"similarite_trajectoires_JACCARD_cosinus",0.33043478260869563
1,30,40,"similarite_trajectoires_MRR_cosinus",0.253416149068323
2,30,40,"similarite_trajectoires_MRR_cosinus",0.25507246376811593
3,30,40,"similarite_trajectoires_MRR_cosinus",0.2625258799171843
4,30,40,"similarite_trajectoires_MRR_cosinus",0.2720496894409938
5,30,40,"similarite_trajectoires_MRR_cosinus",0.2790890269151139
6,30,40,"similarite_trajectoires_MRR_cosinus",0.2927536231884058
8,30,40,"similarite_trajectoires_MRR_cosinus",0.3039337474120083
10,30,40,"similarite_trajectoires_MRR_cosinus",0.31387163561076603
12,30,40,"similarite_trajectoires_MRR_cosinus",0.31718426501035196
15,30,40,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
20,30,40,"similarite_trajectoires_MRR_cosinus",0.325879917184265
25,30,40,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
30,30,40,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
40,30,40,"similarite_trajectoires_MRR_cosinus",0.32463768115942027
50,30,40,"similarite_trajectoires_MRR_cosinus",0.32629399585921326
1,30,40,"similarite_trajectoires_JACCARD_cosinus",0.2496894409937888
2,30,40,"similarite_trajectoires_JACCARD_cosinus",0.25093167701863356
3,30,40,"similarite_trajectoires_JACCARD_cosinus",0.25838509316770186
4,30,40,"similarite_trajectoires_JACCARD_cosinus",0.27039337474120084
5,30,40,"similarite_trajectoires_JACCARD_cosinus",0.2811594202898551
6,30,40,"similarite_trajectoires_JACCARD_cosinus",0.2902691511387164
8,30,40,"similarite_trajectoires_JACCARD_cosinus",0.3022774327122153
10,30,40,"similarite_trajectoires_JACCARD_cosinus",0.31635610766045547
12,30,40,"similarite_trajectoires_JACCARD_cosinus",0.3175983436853002
15,30,40,"similarite_trajectoires_JACCARD_cosinus",0.3233954451345756
20,30,40,"similarite_trajectoires_JACCARD_cosinus",0.325879917184265
25,30,40,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
30,30,40,"similarite_trajectoires_JACCARD_cosinus",0.3233954451345756
40,30,40,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
50,30,40,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
1,30,50,"similarite_trajectoires_MRR_cosinus",0.2554865424430642
2,30,50,"similarite_trajectoires_MRR_cosinus",0.2567287784679089
3,30,50,"similarite_trajectoires_MRR_cosinus",0.26749482401656316
4,30,50,"similarite_trajectoires_MRR_cosinus",0.27577639751552796
5,30,50,"similarite_trajectoires_MRR_cosinus",0.28074534161490683
6,30,50,"similarite_trajectoires_MRR_cosinus",0.2919254658385093
8,30,50,"similarite_trajectoires_MRR_cosinus",0.3076604554865424
10,30,50,"similarite_trajectoires_MRR_cosinus",0.3146997929606625
12,30,50,"similarite_trajectoires_MRR_cosinus",0.31925465838509315
15,30,50,"similarite_trajectoires_MRR_cosinus",0.32463768115942027
20,30,50,"similarite_trajectoires_MRR_cosinus",0.325879917184265
25,30,50,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
30,30,50,"similarite_trajectoires_MRR_cosinus",0.3233954451345756
40,30,50,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
50,30,50,"similarite_trajectoires_MRR_cosinus",0.325879917184265
1,30,50,"similarite_trajectoires_JACCARD_cosinus",0.25383022774327124
2,30,50,"similarite_trajectoires_JACCARD_cosinus",0.25507246376811593
3,30,50,"similarite_trajectoires_JACCARD_cosinus",0.2670807453416149
4,30,50,"similarite_trajectoires_JACCARD_cosinus",0.2761904761904762
5,30,50,"similarite_trajectoires_JACCARD_cosinus",0.2836438923395445
6,30,50,"similarite_trajectoires_JACCARD_cosinus",0.2956521739130435
8,30,50,"similarite_trajectoires_JACCARD_cosinus",0.3105590062111801
10,30,50,"similarite_trajectoires_JACCARD_cosinus",0.31925465838509315
12,30,50,"similarite_trajectoires_JACCARD_cosinus",0.32298136645962733
15,30,50,"similarite_trajectoires_JACCARD_cosinus",0.33043478260869563
20,30,50,"similarite_trajectoires_JACCARD_cosinus",0.33043478260869563
25,30,50,"similarite_trajectoires_JACCARD_cosinus",0.32753623188405795
30,30,50,"similarite_trajectoires_JACCARD_cosinus",0.32629399585921326
40,30,50,"similarite_trajectoires_JACCARD_cosinus",0.3267080745341615
50,30,50,"similarite_trajectoires_JACCARD_cosinus",0.3279503105590062
1,30,70,"similarite_trajectoires_MRR_cosinus",0.25383022774327124
2,30,70,"similarite_trajectoires_MRR_cosinus",0.25590062111801243
3,30,70,"similarite_trajectoires_MRR_cosinus",0.26666666666666666
4,30,70,"similarite_trajectoires_MRR_cosinus",0.27701863354037265
5,30,70,"similarite_trajectoires_MRR_cosinus",0.28240165631469977
6,30,70,"similarite_trajectoires_MRR_cosinus",0.29233954451345756
8,30,70,"similarite_trajectoires_MRR_cosinus",0.3060041407867495
10,30,70,"similarite_trajectoires_MRR_cosinus",0.31387163561076603
12,30,70,"similarite_trajectoires_MRR_cosinus",0.31801242236024846
15,30,70,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
20,30,70,"similarite_trajectoires_MRR_cosinus",0.325879917184265
25,30,70,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
30,30,70,"similarite_trajectoires_MRR_cosinus",0.3250517598343685
40,30,70,"similarite_trajectoires_MRR_cosinus",0.32546583850931676
50,30,70,"similarite_trajectoires_MRR_cosinus",0.3267080745341615
1,30,70,"similarite_trajectoires_JACCARD_cosinus",0.25217391304347825
2,30,70,"similarite_trajectoires_JACCARD_cosinus",0.25383022774327124
3,30,70,"similarite_trajectoires_JACCARD_cosinus",0.2662525879917184
4,30,70,"similarite_trajectoires_JACCARD_cosinus",0.27867494824016564
5,30,70,"similarite_trajectoires_JACCARD_cosinus",0.28488612836438926
6,30,70,"similarite_trajectoires_JACCARD_cosinus",0.2927536231884058
8,30,70,"similarite_trajectoires_JACCARD_cosinus",0.31097308488612835
10,30,70,"similarite_trajectoires_JACCARD_cosinus",0.3175983436853002
12,30,70,"similarite_trajectoires_JACCARD_cosinus",0.3238095238095238
15,30,70,"similarite_trajectoires_JACCARD_cosinus",0.3287784679089027
20,30,70,"similarite_trajectoires_JACCARD_cosinus",0.3325051759834369
25,30,70,"similarite_trajectoires_JACCARD_cosinus",0.33043478260869563
30,30,70,"similarite_trajectoires_JACCARD_cosinus",0.3287784679089027
40,30,70,"similarite_trajectoires_JACCARD_cosinus",0.32919254658385094
50,30,70,"similarite_trajectoires_JACCARD_cosinus",0.32919254658385094
1,30,100,"similarite_trajectoires_MRR_cosinus",0.25590062111801243
2,30,100,"similarite_trajectoires_MRR_cosinus",0.25921325051759836
3,30,100,"similarite_trajectoires_MRR_cosinus",0.26956521739130435
4,30,100,"similarite_trajectoires_MRR_cosinus",0.2803312629399586
5,30,100,"similarite_trajectoires_MRR_cosinus",0.2865424430641822
6,30,100,"similarite_trajectoires_MRR_cosinus",0.29523809523809524
8,30,100,"similarite_trajectoires_MRR_cosinus",0.3060041407867495
10,30,100,"similarite_trajectoires_MRR_cosinus",0.3146997929606625
12,30,100,"similarite_trajectoires_MRR_cosinus",0.3225672877846791
15,30,100,"similarite_trajectoires_MRR_cosinus",0.32836438923395445
20,30,100,"similarite_trajectoires_MRR_cosinus",0.3308488612836439
25,30,100,"similarite_trajectoires_MRR_cosinus",0.33002070393374744
30,30,100,"similarite_trajectoires_MRR_cosinus",0.3287784679089027
40,30,100,"similarite_trajectoires_MRR_cosinus",0.3279503105590062
50,30,100,"similarite_trajectoires_MRR_cosinus",0.3287784679089027
1,30,100,"similarite_trajectoires_JACCARD_cosinus",0.2600414078674948
2,30,100,"similarite_trajectoires_JACCARD_cosinus",0.26335403726708073
3,30,100,"similarite_trajectoires_JACCARD_cosinus",0.2728778467908903
4,30,100,"similarite_trajectoires_JACCARD_cosinus",0.2836438923395445
5,30,100,"similarite_trajectoires_JACCARD_cosinus",0.2894409937888199
6,30,100,"similarite_trajectoires_JACCARD_cosinus",0.2968944099378882
8,30,100,"similarite_trajectoires_JACCARD_cosinus",0.31180124223602484
10,30,100,"similarite_trajectoires_JACCARD_cosinus",0.3188405797101449
12,30,100,"similarite_trajectoires_JACCARD_cosinus",0.3242236024844721
15,30,100,"similarite_trajectoires_JACCARD_cosinus",0.33126293995859213
20,30,100,"similarite_trajectoires_JACCARD_cosinus",0.33540372670807456
25,30,100,"similarite_trajectoires_JACCARD_cosinus",0.33581780538302275
30,30,100,"similarite_trajectoires_JACCARD_cosinus",0.3320910973084886
40,30,100,"similarite_trajectoires_JACCARD_cosinus",0.3316770186335404
50,30,100,"similarite_trajectoires_JACCARD_cosinus",0.3320910973084886
1,40,5,"similarite_trajectoires_MRR_cosinus",0.24720496894409938
2,40,5,"similarite_trajectoires_MRR_cosinus",0.24886128364389234
3,40,5,"similarite_trajectoires_MRR_cosinus",0.2579710144927536
4,40,5,"similarite_trajectoires_MRR_cosinus",0.26418219461697723
5,40,5,"similarite_trajectoires_MRR_cosinus",0.2728778467908903
6,40,5,"similarite_trajectoires_MRR_cosinus",0.2865424430641822
8,40,5,"similarite_trajectoires_MRR_cosinus",0.2989648033126294
10,40,5,"similarite_trajectoires_MRR_cosinus",0.30973084886128366
12,40,5,"similarite_trajectoires_MRR_cosinus",0.315527950310559
15,40,5,"similarite_trajectoires_MRR_cosinus",0.3204968944099379
20,40,5,"similarite_trajectoires_MRR_cosinus",0.32463768115942027
25,40,5,"similarite_trajectoires_MRR_cosinus",0.3242236024844721
30,40,5,"similarite_trajectoires_MRR_cosinus",0.3238095238095238
40,40,5,"similarite_trajectoires_MRR_cosinus",0.32298136645962733
50,40,5,"similarite_trajectoires_MRR_cosinus",0.32463768115942027
1,40,5,"similarite_trajectoires_JACCARD_cosinus",0.24761904761904763
2,40,5,"similarite_trajectoires_JACCARD_cosinus",0.2484472049689441
3,40,5,"similarite_trajectoires_JACCARD_cosinus",0.2587991718426501
4,40,5,"similarite_trajectoires_JACCARD_cosinus",0.263768115942029
5,40,5,"similarite_trajectoires_JACCARD_cosinus",0.27412008281573497
